filename,width,height,class,xmin,ymin,xmax,ymax
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,350,274,367,302
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,373,281,393,303
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,435,303,449,338
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,207,258,224,282
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,211,238,224,256
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,253,243,266,261
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,245,223,256,238
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,239,218,249,232
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,268,215,278,229
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,254,210,262,223
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,274,204,281,215
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,280,210,287,222
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,365,258,380,278
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,396,245,407,261
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,374,239,385,255
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,345,252,359,273
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,354,232,364,248
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,355,222,364,233
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,354,212,361,225
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,377,222,385,235
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,367,211,374,222
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,378,215,385,224
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,345,210,352,222
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,401,216,414,239
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,295,202,301,211
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,342,244,348,258
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Motorcycle,390,246,396,267
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,528,598,622,640
frame_8305_jpg.rf.b90be300d704da262e53cbe57215d7dc.jpg,640,640,Car,595,442,640,519
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,22,410,93,503
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,29,340,83,407
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,145,283,179,340
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Motorcycle,106,251,118,288
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,139,211,163,240
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Motorcycle,176,188,185,210
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Motorcycle,200,174,208,197
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Motorcycle,253,150,257,166
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Motorcycle,580,334,603,386
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Motorcycle,438,225,448,257
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Motorcycle,411,207,418,230
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Motorcycle,379,143,382,154
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Motorcycle,382,149,385,159
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Motorcycle,383,138,385,148
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,383,172,392,187
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,376,181,387,199
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,362,188,373,206
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,344,187,354,205
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,342,168,351,182
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,362,172,371,187
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Pickup,378,159,385,176
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,347,154,354,164
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,359,154,366,165
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,368,159,376,171
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,370,153,377,163
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,367,149,373,159
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,358,147,364,155
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,351,149,357,158
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,350,143,355,151
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,366,144,371,152
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,376,218,394,243
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Pickup,350,210,365,235
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,405,173,416,188
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,475,293,514,338
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,436,302,466,345
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Pickup,390,298,425,355
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,556,577,640,640
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,583,383,640,447
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,221,222,239,251
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,241,192,257,215
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,241,178,254,194
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,242,163,253,177
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,227,165,239,189
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,271,164,280,181
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,261,161,270,177
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,255,155,263,167
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,270,146,277,157
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Motorcycle,277,147,280,158
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,281,148,288,159
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Car,257,148,265,159
frame_1016_jpg.rf.b9ff82f84b1b2b26f412bfd05832ee76.jpg,640,640,Bus,279,156,293,203
frame_3893_jpg.rf.ba61ae77337506b5797a9d3c63715c3f.jpg,640,640,Truck,299,302,505,437
frame_3893_jpg.rf.ba61ae77337506b5797a9d3c63715c3f.jpg,640,640,Car,263,274,318,312
frame_3893_jpg.rf.ba61ae77337506b5797a9d3c63715c3f.jpg,640,640,Car,183,210,216,233
frame_3893_jpg.rf.ba61ae77337506b5797a9d3c63715c3f.jpg,640,640,Car,131,238,169,270
frame_3893_jpg.rf.ba61ae77337506b5797a9d3c63715c3f.jpg,640,640,Pickup,94,196,127,226
frame_3893_jpg.rf.ba61ae77337506b5797a9d3c63715c3f.jpg,640,640,Car,132,198,161,221
frame_3893_jpg.rf.ba61ae77337506b5797a9d3c63715c3f.jpg,640,640,Car,151,179,174,198
frame_3893_jpg.rf.ba61ae77337506b5797a9d3c63715c3f.jpg,640,640,Car,181,178,203,195
frame_3893_jpg.rf.ba61ae77337506b5797a9d3c63715c3f.jpg,640,640,Car,120,176,140,194
frame_3893_jpg.rf.ba61ae77337506b5797a9d3c63715c3f.jpg,640,640,Car,93,168,113,185
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Motorcycle,13,418,37,498
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Pickup,168,247,199,298
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Car,86,285,126,340
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Car,158,197,179,228
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Car,233,203,249,230
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Motorcycle,131,230,142,262
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Motorcycle,53,307,70,370
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Motorcycle,189,179,199,197
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Motorcycle,445,245,454,282
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Motorcycle,455,239,467,271
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Motorcycle,377,459,403,554
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Pickup,355,223,373,257
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Car,344,193,359,216
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Car,384,231,407,261
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Car,523,334,579,396
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Car,481,359,536,425
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Pickup,435,350,482,428
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Car,87,338,138,400
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Car,249,182,266,203
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Pickup,235,157,248,185
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Car,367,193,378,218
frame_1000_jpg.rf.c1c8bf4648562d7c6037d773623a449c.jpg,640,640,Car,380,187,395,210
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Motorcycle,1,371,20,447
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Car,46,324,95,388
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Car,41,387,107,472
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Pickup,150,273,184,329
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Motorcycle,112,244,126,281
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Car,144,205,169,236
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Motorcycle,181,183,190,206
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Motorcycle,204,170,211,195
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Motorcycle,599,351,627,404
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Motorcycle,413,210,421,234
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Motorcycle,443,225,454,264
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Car,485,300,527,351
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Car,439,313,481,362
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Pickup,395,305,425,369
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Car,377,221,396,248
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Pickup,351,211,366,240
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Car,377,182,388,200
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Car,362,190,374,209
frame_1012_jpg.rf.bce319e0a19f6bd51a0bd98ab17192d2.jpg,640,640,Car,343,189,354,208
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,343,496,391,577
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,190,409,226,462
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,119,435,166,500
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,238,305,259,338
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Pickup,248,477,289,574
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,276,220,285,235
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,30,285,68,323
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,103,252,126,280
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Pickup,57,230,81,257
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,153,232,170,250
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,115,227,131,243
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,115,216,133,228
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,141,215,155,231
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,153,216,168,231
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Motorcycle,324,236,329,253
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Motorcycle,320,221,325,238
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,303,222,312,236
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,332,200,339,209
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,342,198,347,207
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,329,197,334,205
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,319,198,326,207
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,313,195,319,204
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,320,193,326,199
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Pickup,346,192,352,204
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Motorcycle,354,193,356,200
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Motorcycle,358,188,361,196
frame_1101_jpg.rf.ca6ab8d9578c9c88f5e5c2ff1f41777b.jpg,640,640,Car,337,194,342,202
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,492,478,589,586
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,544,344,602,400
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,457,272,491,316
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Pickup,378,275,413,329
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,412,275,427,319
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Motorcycle,543,306,560,352
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Motorcycle,415,213,422,243
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Motorcycle,405,200,412,221
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,372,209,388,234
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,344,182,354,200
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,361,183,371,201
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Pickup,349,202,362,227
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,375,176,386,194
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,382,169,392,184
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,362,168,370,182
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Pickup,126,309,167,377
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Motorcycle,90,266,102,306
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,128,218,152,249
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,214,232,233,267
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,236,198,253,223
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,237,182,250,200
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Motorcycle,193,181,200,204
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Motorcycle,168,195,175,217
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Pickup,221,166,236,195
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Bus,279,158,293,200
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,268,167,279,187
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,258,165,268,180
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,239,165,250,180
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,251,157,260,169
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,265,159,273,168
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,254,149,263,158
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Motorcycle,250,153,253,165
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Motorcycle,274,148,278,158
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,268,146,274,157
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,279,149,287,160
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,276,143,284,151
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,281,138,287,147
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,295,142,301,152
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,343,166,352,179
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,367,157,375,169
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,360,152,367,164
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,348,150,355,162
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,350,141,355,149
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,358,145,364,154
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Motorcycle,381,148,384,158
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Motorcycle,379,143,382,153
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,367,148,374,157
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Pickup,378,157,386,173
frame_1025_jpg.rf.cbac553f21cefa0eea05de2e394702b3.jpg,640,640,Car,405,174,417,189
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,317,475,364,562
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,230,474,276,562
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,163,444,210,521
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,263,346,291,396
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,311,340,337,386
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,214,313,242,354
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,207,266,232,302
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,235,237,253,260
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,267,223,282,244
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Motorcycle,292,218,298,241
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Pickup,279,265,300,318
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,270,199,282,214
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,273,212,287,227
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,94,221,116,245
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,8,262,41,294
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,14,240,42,265
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Motorcycle,39,243,49,274
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Motorcycle,93,208,101,233
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,148,212,165,233
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,130,201,147,219
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,137,191,151,203
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,178,200,187,214
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Truck,191,164,209,186
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,309,188,318,202
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,327,183,335,194
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,321,178,328,189
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,304,181,312,193
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,306,172,313,182
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,312,166,318,174
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,318,168,324,177
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,323,161,328,169
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,329,164,334,172
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,337,166,344,176
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,348,159,353,167
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,341,197,349,210
frame_5289_jpg.rf.cd71c74f2a6a8e9e18ef319303fe1188.jpg,640,640,Car,345,180,354,199
frame_7314_jpg.rf.cb5f45b2d44c84456e611b75d567ab71.jpg,640,640,Truck,415,121,475,158
frame_1024_jpg.rf.cd1c83c41c4c68fef48888530ea89a2a.jpg,640,640,Car,497,487,601,602
frame_1024_jpg.rf.cd1c83c41c4c68fef48888530ea89a2a.jpg,640,640,Car,547,349,609,401
frame_1024_jpg.rf.cd1c83c41c4c68fef48888530ea89a2a.jpg,640,640,Car,458,274,493,318
frame_1024_jpg.rf.cd1c83c41c4c68fef48888530ea89a2a.jpg,640,640,Pickup,379,278,415,332
frame_1024_jpg.rf.cd1c83c41c4c68fef48888530ea89a2a.jpg,640,640,Pickup,127,305,170,371
frame_1024_jpg.rf.cd1c83c41c4c68fef48888530ea89a2a.jpg,640,640,Motorcycle,91,262,104,302
